Series ID,Year,Period,Label,Value
CUURN200SAD,2011,M01,2011 Jan,83.409
CUURN200SAD,2011,M02,2011 Feb,83.796
CUURN200SAD,2011,M03,2011 Mar,84.193
CUURN200SAD,2011,M04,2011 Apr,84.631
CUURN200SAD,2011,M05,2011 May,85.175
CUURN200SAD,2011,M06,2011 Jun,86.018
CUURN200SAD,2011,M07,2011 Jul,86.150
CUURN200SAD,2011,M08,2011 Aug,86.419
CUURN200SAD,2011,M09,2011 Sep,86.323
CUURN200SAD,2011,M10,2011 Oct,85.788
CUURN200SAD,2011,M11,2011 Nov,85.205
CUURN200SAD,2011,M12,2011 Dec,84.990
CUURN200SAD,2012,M01,2012 Jan,84.989
CUURN200SAD,2012,M02,2012 Feb,85.364
CUURN200SAD,2012,M03,2012 Mar,85.526
CUURN200SAD,2012,M04,2012 Apr,85.953
CUURN200SAD,2012,M05,2012 May,86.467
CUURN200SAD,2012,M06,2012 Jun,86.553
CUURN200SAD,2012,M07,2012 Jul,86.457
CUURN200SAD,2012,M08,2012 Aug,86.061
CUURN200SAD,2012,M09,2012 Sep,85.134
CUURN200SAD,2012,M10,2012 Oct,84.935
CUURN200SAD,2012,M11,2012 Nov,84.971
CUURN200SAD,2012,M12,2012 Dec,84.599
CUURN200SAD,2013,M01,2013 Jan,84.644
CUURN200SAD,2013,M02,2013 Feb,84.781
CUURN200SAD,2013,M03,2013 Mar,85.027
CUURN200SAD,2013,M04,2013 Apr,85.402
CUURN200SAD,2013,M05,2013 May,85.431
CUURN200SAD,2013,M06,2013 Jun,85.383
CUURN200SAD,2013,M07,2013 Jul,85.227
CUURN200SAD,2013,M08,2013 Aug,85.101
CUURN200SAD,2013,M09,2013 Sep,85.059
CUURN200SAD,2013,M10,2013 Oct,84.468
CUURN200SAD,2013,M11,2013 Nov,83.876
CUURN200SAD,2013,M12,2013 Dec,83.783
CUURN200SAD,2014,M01,2014 Jan,83.804
CUURN200SAD,2014,M02,2014 Feb,84.217
CUURN200SAD,2014,M03,2014 Mar,84.122
CUURN200SAD,2014,M04,2014 Apr,84.521
CUURN200SAD,2014,M05,2014 May,84.581
CUURN200SAD,2014,M06,2014 Jun,84.504
CUURN200SAD,2014,M07,2014 Jul,85.014
CUURN200SAD,2014,M08,2014 Aug,84.455
CUURN200SAD,2014,M09,2014 Sep,84.049
CUURN200SAD,2014,M10,2014 Oct,83.665
CUURN200SAD,2014,M11,2014 Nov,83.019
CUURN200SAD,2014,M12,2014 Dec,82.626
CUURN200SAD,2015,M01,2015 Jan,82.793
CUURN200SAD,2015,M02,2015 Feb,83.149
CUURN200SAD,2015,M03,2015 Mar,83.531
CUURN200SAD,2015,M04,2015 Apr,84.221
CUURN200SAD,2015,M05,2015 May,84.600
CUURN200SAD,2015,M06,2015 Jun,84.203
CUURN200SAD,2015,M07,2015 Jul,84.041
CUURN200SAD,2015,M08,2015 Aug,83.568
CUURN200SAD,2015,M09,2015 Sep,83.538
CUURN200SAD,2015,M10,2015 Oct,82.713
CUURN200SAD,2015,M11,2015 Nov,81.749
CUURN200SAD,2015,M12,2015 Dec,81.790
CUURN200SAD,2016,M01,2016 Jan,81.897
CUURN200SAD,2016,M02,2016 Feb,82.172
CUURN200SAD,2016,M03,2016 Mar,82.552
CUURN200SAD,2016,M04,2016 Apr,82.583
CUURN200SAD,2016,M05,2016 May,82.402
CUURN200SAD,2016,M06,2016 Jun,82.313
CUURN200SAD,2016,M07,2016 Jul,81.576
CUURN200SAD,2016,M08,2016 Aug,81.442
CUURN200SAD,2016,M09,2016 Sep,81.219
CUURN200SAD,2016,M10,2016 Oct,81.230
CUURN200SAD,2016,M11,2016 Nov,80.421
CUURN200SAD,2016,M12,2016 Dec,80.439
CUURN200SAD,2017,M01,2017 Jan,80.886
CUURN200SAD,2017,M02,2017 Feb,80.832
CUURN200SAD,2017,M03,2017 Mar,80.854
CUURN200SAD,2017,M04,2017 Apr,81.213
CUURN200SAD,2017,M05,2017 May,81.009
CUURN200SAD,2017,M06,2017 Jun,80.325
CUURN200SAD,2017,M07,2017 Jul,79.785
CUURN200SAD,2017,M08,2017 Aug,79.515
CUURN200SAD,2017,M09,2017 Sep,78.914
CUURN200SAD,2017,M10,2017 Oct,77.929
CUURN200SAD,2017,M11,2017 Nov,77.400
CUURN200SAD,2017,M12,2017 Dec,77.850
CUURN200SAD,2018,M01,2018 Jan,78.206
CUURN200SAD,2018,M02,2018 Feb,78.489
CUURN200SAD,2018,M03,2018 Mar,78.899
CUURN200SAD,2018,M04,2018 Apr,78.927
CUURN200SAD,2018,M05,2018 May,78.615
CUURN200SAD,2018,M06,2018 Jun,78.707
CUURN200SAD,2018,M07,2018 Jul,78.837
CUURN200SAD,2018,M08,2018 Aug,79.019
CUURN200SAD,2018,M09,2018 Sep,77.492
CUURN200SAD,2018,M10,2018 Oct,77.415
CUURN200SAD,2018,M11,2018 Nov,77.932
CUURN200SAD,2018,M12,2018 Dec,78.182
CUURN200SAD,2019,M01,2019 Jan,78.356
CUURN200SAD,2019,M02,2019 Feb,78.708
CUURN200SAD,2019,M03,2019 Mar,79.290
CUURN200SAD,2019,M04,2019 Apr,79.441
CUURN200SAD,2019,M05,2019 May,78.786
CUURN200SAD,2019,M06,2019 Jun,78.771
CUURN200SAD,2019,M07,2019 Jul,79.150
CUURN200SAD,2019,M08,2019 Aug,79.336
CUURN200SAD,2019,M09,2019 Sep,78.342
CUURN200SAD,2019,M10,2019 Oct,78.387
CUURN200SAD,2019,M11,2019 Nov,78.060
CUURN200SAD,2019,M12,2019 Dec,78.057
CUURN200SAD,2020,M01,2020 Jan,78.022
CUURN200SAD,2020,M02,2020 Feb,78.517
CUURN200SAD,2020,M03,2020 Mar,79.161
CUURN200SAD,2020,M04,2020 Apr,78.931
CUURN200SAD,2020,M05,2020 May,78.652
CUURN200SAD,2020,M06,2020 Jun,78.767
CUURN200SAD,2020,M07,2020 Jul,79.979
CUURN200SAD,2020,M08,2020 Aug,81.334
CUURN200SAD,2020,M09,2020 Sep,81.953
CUURN200SAD,2020,M10,2020 Oct,82.424
CUURN200SAD,2020,M11,2020 Nov,82.374
CUURN200SAD,2020,M12,2020 Dec,81.973
CUURN200SAD,2021,M01,2021 Jan,81.385
CUURN200SAD,2021,M02,2021 Feb,81.720
CUURN200SAD,2021,M03,2021 Mar,81.978
CUURN200SAD,2021,M04,2021 Apr,84.946
CUURN200SAD,2021,M05,2021 May,88.205
CUURN200SAD,2021,M06,2021 Jun,92.275
CUURN200SAD,2021,M07,2021 Jul,93.883
CUURN200SAD,2021,M08,2021 Aug,93.993
CUURN200SAD,2021,M09,2021 Sep,93.440
CUURN200SAD,2021,M10,2021 Oct,94.894
CUURN200SAD,2021,M11,2021 Nov,96.388
CUURN200SAD,2021,M12,2021 Dec,98.028
CUURN200SAD,2022,M01,2022 Jan,99.544
CUURN200SAE,2010,M01,2010 Jan,130.624
CUURN200SAE,2010,M02,2010 Feb,130.365
CUURN200SAE,2010,M03,2010 Mar,130.493
CUURN200SAE,2010,M04,2010 Apr,130.724
CUURN200SAE,2010,M05,2010 May,130.596
CUURN200SAE,2010,M06,2010 Jun,130.939
CUURN200SAE,2010,M07,2010 Jul,131.472
CUURN200SAE,2010,M08,2010 Aug,132.554
CUURN200SAE,2010,M09,2010 Sep,132.891
CUURN200SAE,2010,M10,2010 Oct,133.046
CUURN200SAE,2010,M11,2010 Nov,133.136
CUURN200SAE,2010,M12,2010 Dec,131.958
CUURN200SAE,2011,M01,2011 Jan,131.652
CUURN200SAE,2011,M02,2011 Feb,131.446
CUURN200SAE,2011,M03,2011 Mar,131.440
CUURN200SAE,2011,M04,2011 Apr,131.164
CUURN200SAE,2011,M05,2011 May,131.136
CUURN200SAE,2011,M06,2011 Jun,130.891
CUURN200SAE,2011,M07,2011 Jul,130.827
CUURN200SAE,2011,M08,2011 Aug,131.907
CUURN200SAE,2011,M09,2011 Sep,132.575
CUURN200SAE,2011,M10,2011 Oct,133.346
CUURN200SAE,2011,M11,2011 Nov,133.410
CUURN200SAE,2011,M12,2011 Dec,133.358
CUURN200SAE,2012,M01,2012 Jan,134.187
CUURN200SAE,2012,M02,2012 Feb,134.190
CUURN200SAE,2012,M03,2012 Mar,134.110
CUURN200SAE,2012,M04,2012 Apr,134.314
CUURN200SAE,2012,M05,2012 May,134.409
CUURN200SAE,2012,M06,2012 Jun,134.566
CUURN200SAE,2012,M07,2012 Jul,135.351
CUURN200SAE,2012,M08,2012 Aug,135.339
CUURN200SAE,2012,M09,2012 Sep,135.811
CUURN200SAE,2012,M10,2012 Oct,135.756
CUURN200SAE,2012,M11,2012 Nov,135.756
CUURN200SAE,2012,M12,2012 Dec,135.822
CUURN200SAE,2013,M01,2013 Jan,135.558
CUURN200SAE,2013,M02,2013 Feb,136.025
CUURN200SAE,2013,M03,2013 Mar,135.915
CUURN200SAE,2013,M04,2013 Apr,135.722
CUURN200SAE,2013,M05,2013 May,135.594
CUURN200SAE,2013,M06,2013 Jun,135.493
CUURN200SAE,2013,M07,2013 Jul,135.805
CUURN200SAE,2013,M08,2013 Aug,135.349
CUURN200SAE,2013,M09,2013 Sep,136.856
CUURN200SAE,2013,M10,2013 Oct,136.926
CUURN200SAE,2013,M11,2013 Nov,136.946
CUURN200SAE,2013,M12,2013 Dec,137.135
CUURN200SAE,2014,M01,2014 Jan,137.449
CUURN200SAE,2014,M02,2014 Feb,138.809
CUURN200SAE,2014,M03,2014 Mar,139.898
CUURN200SAE,2014,M04,2014 Apr,140.411
CUURN200SAE,2014,M05,2014 May,140.104
CUURN200SAE,2014,M06,2014 Jun,139.694
CUURN200SAE,2014,M07,2014 Jul,140.129
CUURN200SAE,2014,M08,2014 Aug,140.809
CUURN200SAE,2014,M09,2014 Sep,140.830
CUURN200SAE,2014,M10,2014 Oct,140.574
CUURN200SAE,2014,M11,2014 Nov,139.733
CUURN200SAE,2014,M12,2014 Dec,139.510
CUURN200SAE,2015,M01,2015 Jan,139.896
CUURN200SAE,2015,M02,2015 Feb,140.594
CUURN200SAE,2015,M03,2015 Mar,140.863
CUURN200SAE,2015,M04,2015 Apr,140.840
CUURN200SAE,2015,M05,2015 May,140.113
CUURN200SAE,2015,M06,2015 Jun,139.527
CUURN200SAE,2015,M07,2015 Jul,139.514
CUURN200SAE,2015,M08,2015 Aug,139.667
CUURN200SAE,2015,M09,2015 Sep,140.981
CUURN200SAE,2015,M10,2015 Oct,141.199
CUURN200SAE,2015,M11,2015 Nov,141.289
CUURN200SAE,2015,M12,2015 Dec,141.100
CUURN200SAE,2016,M01,2016 Jan,141.615
CUURN200SAE,2016,M02,2016 Feb,141.009
CUURN200SAE,2016,M03,2016 Mar,141.071
CUURN200SAE,2016,M04,2016 Apr,141.436
CUURN200SAE,2016,M05,2016 May,141.242
CUURN200SAE,2016,M06,2016 Jun,141.425
CUURN200SAE,2016,M07,2016 Jul,141.131
CUURN200SAE,2016,M08,2016 Aug,141.264
CUURN200SAE,2016,M09,2016 Sep,142.300
CUURN200SAE,2016,M10,2016 Oct,142.702
CUURN200SAE,2016,M11,2016 Nov,142.511
CUURN200SAE,2016,M12,2016 Dec,142.999
CUURN200SAE,2017,M01,2017 Jan,142.709
CUURN200SAE,2017,M02,2017 Feb,142.686
CUURN200SAE,2017,M03,2017 Mar,137.762
CUURN200SAE,2017,M04,2017 Apr,136.604
CUURN200SAE,2017,M05,2017 May,135.542
CUURN200SAE,2017,M06,2017 Jun,135.091
CUURN200SAE,2017,M07,2017 Jul,135.260
CUURN200SAE,2017,M08,2017 Aug,134.507
CUURN200SAE,2017,M09,2017 Sep,135.193
CUURN200SAE,2017,M10,2017 Oct,135.922
CUURN200SAE,2017,M11,2017 Nov,135.896
CUURN200SAE,2017,M12,2017 Dec,136.367
CUURN200SAE,2018,M01,2018 Jan,136.488
CUURN200SAE,2018,M02,2018 Feb,136.126
CUURN200SAE,2018,M03,2018 Mar,135.478
CUURN200SAE,2018,M04,2018 Apr,135.382
CUURN200SAE,2018,M05,2018 May,135.542
CUURN200SAE,2018,M06,2018 Jun,135.696
CUURN200SAE,2018,M07,2018 Jul,136.069
CUURN200SAE,2018,M08,2018 Aug,136.418
CUURN200SAE,2018,M09,2018 Sep,136.337
CUURN200SAE,2018,M10,2018 Oct,136.317
CUURN200SAE,2018,M11,2018 Nov,135.369
CUURN200SAE,2018,M12,2018 Dec,135.243
CUURN200SAE,2019,M01,2019 Jan,135.995
CUURN200SAE,2019,M02,2019 Feb,136.110
CUURN200SAE,2019,M03,2019 Mar,135.767
CUURN200SAE,2019,M04,2019 Apr,135.832
CUURN200SAE,2019,M05,2019 May,135.415
CUURN200SAE,2019,M06,2019 Jun,135.512
CUURN200SAE,2019,M07,2019 Jul,134.687
CUURN200SAE,2019,M08,2019 Aug,135.313
CUURN200SAE,2019,M09,2019 Sep,136.076
CUURN200SAE,2019,M10,2019 Oct,135.948
CUURN200SAE,2019,M11,2019 Nov,137.112
CUURN200SAE,2019,M12,2019 Dec,136.833
CUURN200SAE,2020,M01,2020 Jan,137.114
CUURN200SAE,2020,M02,2020 Feb,137.501
CUURN200SAE,2020,M03,2020 Mar,137.315
CUURN200SAE,2020,M04,2020 Apr,137.300
CUURN200SAE,2020,M05,2020 May,137.306
CUURN200SAE,2020,M06,2020 Jun,137.992
CUURN200SAE,2020,M07,2020 Jul,140.277
CUURN200SAE,2020,M08,2020 Aug,140.657
CUURN200SAE,2020,M09,2020 Sep,140.719
CUURN200SAE,2020,M10,2020 Oct,140.345
CUURN200SAE,2020,M11,2020 Nov,139.397
CUURN200SAE,2020,M12,2020 Dec,139.350
CUURN200SAE,2021,M01,2021 Jan,139.937
CUURN200SAE,2021,M02,2021 Feb,140.145
CUURN200SAE,2021,M03,2021 Mar,140.101
CUURN200SAE,2021,M04,2021 Apr,139.887
CUURN200SAE,2021,M05,2021 May,140.355
CUURN200SAE,2021,M06,2021 Jun,140.402
CUURN200SAE,2021,M07,2021 Jul,140.653
CUURN200SAE,2021,M08,2021 Aug,139.924
CUURN200SAE,2021,M09,2021 Sep,140.237
CUURN200SAE,2021,M10,2021 Oct,140.775
CUURN200SAE,2021,M11,2021 Nov,140.277
CUURN200SAE,2021,M12,2021 Dec,140.103
CUURN200SAE,2022,M01,2022 Jan,141.100
