Series ID,Year,Period,Label,Value
LNS12000000,2021,M04,2021 Apr,151259
LNS12000000,2021,M05,2021 May,151550
LNS12000000,2021,M06,2021 Jun,151612
LNS12000000,2021,M07,2021 Jul,152704
LNS12000000,2021,M08,2021 Aug,153167
LNS12000000,2021,M09,2021 Sep,153806
LNS12000000,2021,M10,2021 Oct,154234
LNS12000000,2021,M11,2021 Nov,155324
LNS12000000,2021,M12,2021 Dec,155975
LNS12000000,2022,M01,2022 Jan,157174
LNS12300000,2012,M01,2012 Jan,58.4
LNS12300000,2012,M02,2012 Feb,58.5
LNS12300000,2012,M03,2012 Mar,58.5
LNS12300000,2012,M04,2012 Apr,58.4
LNS12300000,2012,M05,2012 May,58.5
LNS12300000,2012,M06,2012 Jun,58.6
LNS12300000,2012,M07,2012 Jul,58.5
LNS12300000,2012,M08,2012 Aug,58.4
LNS12300000,2012,M09,2012 Sep,58.7
LNS12300000,2012,M10,2012 Oct,58.8
LNS12300000,2012,M11,2012 Nov,58.7
LNS12300000,2012,M12,2012 Dec,58.7
LNS12300000,2013,M01,2013 Jan,58.6
LNS12300000,2013,M02,2013 Feb,58.6
LNS12300000,2013,M03,2013 Mar,58.5
LNS12300000,2013,M04,2013 Apr,58.6
LNS12300000,2013,M05,2013 May,58.6
LNS12300000,2013,M06,2013 Jun,58.6
LNS12300000,2013,M07,2013 Jul,58.7
LNS12300000,2013,M08,2013 Aug,58.7
LNS12300000,2013,M09,2013 Sep,58.7
LNS12300000,2013,M10,2013 Oct,58.3
LNS12300000,2013,M11,2013 Nov,58.6
LNS12300000,2013,M12,2013 Dec,58.7
LNS12300000,2014,M01,2014 Jan,58.8
LNS12300000,2014,M02,2014 Feb,58.7
LNS12300000,2014,M03,2014 Mar,58.9
LNS12300000,2014,M04,2014 Apr,58.9
LNS12300000,2014,M05,2014 May,58.9
LNS12300000,2014,M06,2014 Jun,59.0
LNS12300000,2014,M07,2014 Jul,59.0
LNS12300000,2014,M08,2014 Aug,59.0
LNS12300000,2014,M09,2014 Sep,59.1
LNS12300000,2014,M10,2014 Oct,59.3
LNS12300000,2014,M11,2014 Nov,59.2
LNS12300000,2014,M12,2014 Dec,59.3
LNS12300000,2015,M01,2015 Jan,59.3
LNS12300000,2015,M02,2015 Feb,59.2
LNS12300000,2015,M03,2015 Mar,59.2
LNS12300000,2015,M04,2015 Apr,59.3
LNS12300000,2015,M05,2015 May,59.4
LNS12300000,2015,M06,2015 Jun,59.4
LNS12300000,2015,M07,2015 Jul,59.3
LNS12300000,2015,M08,2015 Aug,59.4
LNS12300000,2015,M09,2015 Sep,59.2
LNS12300000,2015,M10,2015 Oct,59.3
LNS12300000,2015,M11,2015 Nov,59.4
LNS12300000,2015,M12,2015 Dec,59.6
LNS12300000,2016,M01,2016 Jan,59.7
LNS12300000,2016,M02,2016 Feb,59.8
LNS12300000,2016,M03,2016 Mar,59.8
LNS12300000,2016,M04,2016 Apr,59.7
LNS12300000,2016,M05,2016 May,59.7
LNS12300000,2016,M06,2016 Jun,59.7
LNS12300000,2016,M07,2016 Jul,59.8
LNS12300000,2016,M08,2016 Aug,59.8
LNS12300000,2016,M09,2016 Sep,59.7
LNS12300000,2016,M10,2016 Oct,59.7
LNS12300000,2016,M11,2016 Nov,59.7
LNS12300000,2016,M12,2016 Dec,59.7
LNS12300000,2017,M01,2017 Jan,59.9
LNS12300000,2017,M02,2017 Feb,60.0
LNS12300000,2017,M03,2017 Mar,60.2
LNS12300000,2017,M04,2017 Apr,60.2
LNS12300000,2017,M05,2017 May,60.1
LNS12300000,2017,M06,2017 Jun,60.1
LNS12300000,2017,M07,2017 Jul,60.2
LNS12300000,2017,M08,2017 Aug,60.1
LNS12300000,2017,M09,2017 Sep,60.4
LNS12300000,2017,M10,2017 Oct,60.1
LNS12300000,2017,M11,2017 Nov,60.1
LNS12300000,2017,M12,2017 Dec,60.1
LNS12300000,2018,M01,2018 Jan,60.2
LNS12300000,2018,M02,2018 Feb,60.4
LNS12300000,2018,M03,2018 Mar,60.4
LNS12300000,2018,M04,2018 Apr,60.4
LNS12300000,2018,M05,2018 May,60.5
LNS12300000,2018,M06,2018 Jun,60.4
LNS12300000,2018,M07,2018 Jul,60.5
LNS12300000,2018,M08,2018 Aug,60.3
LNS12300000,2018,M09,2018 Sep,60.4
LNS12300000,2018,M10,2018 Oct,60.5
LNS12300000,2018,M11,2018 Nov,60.5
LNS12300000,2018,M12,2018 Dec,60.6
LNS12300000,2019,M01,2019 Jan,60.6
LNS12300000,2019,M02,2019 Feb,60.8
LNS12300000,2019,M03,2019 Mar,60.7
LNS12300000,2019,M04,2019 Apr,60.6
LNS12300000,2019,M05,2019 May,60.6
LNS12300000,2019,M06,2019 Jun,60.7
LNS12300000,2019,M07,2019 Jul,60.8
LNS12300000,2019,M08,2019 Aug,60.8
LNS12300000,2019,M09,2019 Sep,60.9
LNS12300000,2019,M10,2019 Oct,60.9
LNS12300000,2019,M11,2019 Nov,61.0
LNS12300000,2019,M12,2019 Dec,61.0
LNS12300000,2020,M01,2020 Jan,61.1
LNS12300000,2020,M02,2020 Feb,61.2
LNS12300000,2020,M03,2020 Mar,59.9
LNS12300000,2020,M04,2020 Apr,51.3
LNS12300000,2020,M05,2020 May,52.8
LNS12300000,2020,M06,2020 Jun,54.7
LNS12300000,2020,M07,2020 Jul,55.2
LNS12300000,2020,M08,2020 Aug,56.5
LNS12300000,2020,M09,2020 Sep,56.6
LNS12300000,2020,M10,2020 Oct,57.4
LNS12300000,2020,M11,2020 Nov,57.4
LNS12300000,2020,M12,2020 Dec,57.4
LNS12300000,2021,M01,2021 Jan,57.5
LNS12300000,2021,M02,2021 Feb,57.6
LNS12300000,2021,M03,2021 Mar,57.8
LNS12300000,2021,M04,2021 Apr,57.9
LNS12300000,2021,M05,2021 May,58.0
LNS12300000,2021,M06,2021 Jun,58.0
LNS12300000,2021,M07,2021 Jul,58.4
LNS12300000,2021,M08,2021 Aug,58.5
LNS12300000,2021,M09,2021 Sep,58.8
LNS12300000,2021,M10,2021 Oct,58.9
LNS12300000,2021,M11,2021 Nov,59.3
LNS12300000,2021,M12,2021 Dec,59.5
LNS12300000,2022,M01,2022 Jan,59.7
LNS12300060,2012,M01,2012 Jan,75.5
LNS12300060,2012,M02,2012 Feb,75.5
LNS12300060,2012,M03,2012 Mar,75.7
LNS12300060,2012,M04,2012 Apr,75.7
LNS12300060,2012,M05,2012 May,75.7
LNS12300060,2012,M06,2012 Jun,75.6
LNS12300060,2012,M07,2012 Jul,75.6
LNS12300060,2012,M08,2012 Aug,75.7
LNS12300060,2012,M09,2012 Sep,76.0
LNS12300060,2012,M10,2012 Oct,76.1
LNS12300060,2012,M11,2012 Nov,75.8
LNS12300060,2012,M12,2012 Dec,76.0
LNS12300060,2013,M01,2013 Jan,75.6
LNS12300060,2013,M02,2013 Feb,75.8
LNS12300060,2013,M03,2013 Mar,75.8
LNS12300060,2013,M04,2013 Apr,75.8
LNS12300060,2013,M05,2013 May,76.0
LNS12300060,2013,M06,2013 Jun,75.9
LNS12300060,2013,M07,2013 Jul,76.0
LNS12300060,2013,M08,2013 Aug,76.0
LNS12300060,2013,M09,2013 Sep,76.0
LNS12300060,2013,M10,2013 Oct,75.6
LNS12300060,2013,M11,2013 Nov,76.1
LNS12300060,2013,M12,2013 Dec,76.1
LNS12300060,2014,M01,2014 Jan,76.4
LNS12300060,2014,M02,2014 Feb,76.4
LNS12300060,2014,M03,2014 Mar,76.5
LNS12300060,2014,M04,2014 Apr,76.5
LNS12300060,2014,M05,2014 May,76.4
LNS12300060,2014,M06,2014 Jun,76.9
LNS12300060,2014,M07,2014 Jul,76.7
LNS12300060,2014,M08,2014 Aug,76.9
LNS12300060,2014,M09,2014 Sep,76.8
LNS12300060,2014,M10,2014 Oct,76.9
LNS12300060,2014,M11,2014 Nov,76.9
LNS12300060,2014,M12,2014 Dec,77.1
LNS12300060,2015,M01,2015 Jan,77.1
LNS12300060,2015,M02,2015 Feb,77.2
LNS12300060,2015,M03,2015 Mar,77.1
LNS12300060,2015,M04,2015 Apr,77.2
LNS12300060,2015,M05,2015 May,77.2
LNS12300060,2015,M06,2015 Jun,77.4
LNS12300060,2015,M07,2015 Jul,77.1
LNS12300060,2015,M08,2015 Aug,77.3
LNS12300060,2015,M09,2015 Sep,77.2
LNS12300060,2015,M10,2015 Oct,77.2
LNS12300060,2015,M11,2015 Nov,77.4
LNS12300060,2015,M12,2015 Dec,77.4
LNS12300060,2016,M01,2016 Jan,77.7
LNS12300060,2016,M02,2016 Feb,77.8
LNS12300060,2016,M03,2016 Mar,77.9
LNS12300060,2016,M04,2016 Apr,77.8
LNS12300060,2016,M05,2016 May,77.9
LNS12300060,2016,M06,2016 Jun,77.9
LNS12300060,2016,M07,2016 Jul,78.0
LNS12300060,2016,M08,2016 Aug,77.9
LNS12300060,2016,M09,2016 Sep,78.0
LNS12300060,2016,M10,2016 Oct,78.1
LNS12300060,2016,M11,2016 Nov,78.1
LNS12300060,2016,M12,2016 Dec,78.1
LNS12300060,2017,M01,2017 Jan,78.2
LNS12300060,2017,M02,2017 Feb,78.3
LNS12300060,2017,M03,2017 Mar,78.5
LNS12300060,2017,M04,2017 Apr,78.6
LNS12300060,2017,M05,2017 May,78.5
LNS12300060,2017,M06,2017 Jun,78.6
LNS12300060,2017,M07,2017 Jul,78.8
LNS12300060,2017,M08,2017 Aug,78.4
LNS12300060,2017,M09,2017 Sep,79.0
LNS12300060,2017,M10,2017 Oct,78.7
LNS12300060,2017,M11,2017 Nov,78.9
LNS12300060,2017,M12,2017 Dec,79.0
LNS12300060,2018,M01,2018 Jan,78.9
LNS12300060,2018,M02,2018 Feb,79.3
LNS12300060,2018,M03,2018 Mar,79.2
LNS12300060,2018,M04,2018 Apr,79.2
LNS12300060,2018,M05,2018 May,79.4
LNS12300060,2018,M06,2018 Jun,79.4
LNS12300060,2018,M07,2018 Jul,79.6
LNS12300060,2018,M08,2018 Aug,79.3
LNS12300060,2018,M09,2018 Sep,79.4
LNS12300060,2018,M10,2018 Oct,79.6
LNS12300060,2018,M11,2018 Nov,79.6
LNS12300060,2018,M12,2018 Dec,79.5
LNS12300060,2019,M01,2019 Jan,79.8
LNS12300060,2019,M02,2019 Feb,79.9
LNS12300060,2019,M03,2019 Mar,79.8
LNS12300060,2019,M04,2019 Apr,79.8
LNS12300060,2019,M05,2019 May,79.8
LNS12300060,2019,M06,2019 Jun,79.8
LNS12300060,2019,M07,2019 Jul,79.6
LNS12300060,2019,M08,2019 Aug,80.0
LNS12300060,2019,M09,2019 Sep,80.3
LNS12300060,2019,M10,2019 Oct,80.3
LNS12300060,2019,M11,2019 Nov,80.2
LNS12300060,2019,M12,2019 Dec,80.3
LNS12300060,2020,M01,2020 Jan,80.5
LNS12300060,2020,M02,2020 Feb,80.5
LNS12300060,2020,M03,2020 Mar,79.5
LNS12300060,2020,M04,2020 Apr,69.6
LNS12300060,2020,M05,2020 May,71.4
LNS12300060,2020,M06,2020 Jun,73.5
LNS12300060,2020,M07,2020 Jul,73.9
LNS12300060,2020,M08,2020 Aug,75.3
LNS12300060,2020,M09,2020 Sep,75.2
LNS12300060,2020,M10,2020 Oct,76.0
LNS12300060,2020,M11,2020 Nov,75.9
LNS12300060,2020,M12,2020 Dec,76.2
LNS12300060,2021,M01,2021 Jan,76.4
LNS12300060,2021,M02,2021 Feb,76.6
LNS12300060,2021,M03,2021 Mar,76.9
LNS12300060,2021,M04,2021 Apr,77.0
LNS12300060,2021,M05,2021 May,77.2
LNS12300060,2021,M06,2021 Jun,77.2
LNS12300060,2021,M07,2021 Jul,77.9
LNS12300060,2021,M08,2021 Aug,78.0
LNS12300060,2021,M09,2021 Sep,78.1
LNS12300060,2021,M10,2021 Oct,78.3
LNS12300060,2021,M11,2021 Nov,78.8
LNS12300060,2021,M12,2021 Dec,79.0
LNS12300060,2022,M01,2022 Jan,79.1
LNS13000000,2012,M01,2012 Jan,12797
LNS13000000,2012,M02,2012 Feb,12813
LNS13000000,2012,M03,2012 Mar,12713
LNS13000000,2012,M04,2012 Apr,12646
LNS13000000,2012,M05,2012 May,12660
LNS13000000,2012,M06,2012 Jun,12692
LNS13000000,2012,M07,2012 Jul,12656
LNS13000000,2012,M08,2012 Aug,12471
LNS13000000,2012,M09,2012 Sep,12115
LNS13000000,2012,M10,2012 Oct,12124
LNS13000000,2012,M11,2012 Nov,12005
LNS13000000,2012,M12,2012 Dec,12298
LNS13000000,2013,M01,2013 Jan,12471
LNS13000000,2013,M02,2013 Feb,11950
LNS13000000,2013,M03,2013 Mar,11689
LNS13000000,2013,M04,2013 Apr,11760
LNS13000000,2013,M05,2013 May,11654
LNS13000000,2013,M06,2013 Jun,11751
LNS13000000,2013,M07,2013 Jul,11335
LNS13000000,2013,M08,2013 Aug,11279
LNS13000000,2013,M09,2013 Sep,11270
LNS13000000,2013,M10,2013 Oct,11136
LNS13000000,2013,M11,2013 Nov,10787
LNS13000000,2013,M12,2013 Dec,10404
LNS13000000,2014,M01,2014 Jan,10202
LNS13000000,2014,M02,2014 Feb,10349
LNS13000000,2014,M03,2014 Mar,10380
LNS13000000,2014,M04,2014 Apr,9702
LNS13000000,2014,M05,2014 May,9859
LNS13000000,2014,M06,2014 Jun,9460
LNS13000000,2014,M07,2014 Jul,9608
LNS13000000,2014,M08,2014 Aug,9599
LNS13000000,2014,M09,2014 Sep,9262
LNS13000000,2014,M10,2014 Oct,8990
LNS13000000,2014,M11,2014 Nov,9090
LNS13000000,2014,M12,2014 Dec,8717
LNS13000000,2015,M01,2015 Jan,8885
LNS13000000,2015,M02,2015 Feb,8599
LNS13000000,2015,M03,2015 Mar,8515
LNS13000000,2015,M04,2015 Apr,8550
LNS13000000,2015,M05,2015 May,8834
LNS13000000,2015,M06,2015 Jun,8247
LNS13000000,2015,M07,2015 Jul,8167
LNS13000000,2015,M08,2015 Aug,7992
LNS13000000,2015,M09,2015 Sep,7907
LNS13000000,2015,M10,2015 Oct,7922
LNS13000000,2015,M11,2015 Nov,8000
LNS13000000,2015,M12,2015 Dec,7907
LNS13000000,2016,M01,2016 Jan,7627
LNS13000000,2016,M02,2016 Feb,7702
LNS13000000,2016,M03,2016 Mar,7961
LNS13000000,2016,M04,2016 Apr,8067
LNS13000000,2016,M05,2016 May,7652
LNS13000000,2016,M06,2016 Jun,7744
LNS13000000,2016,M07,2016 Jul,7641
LNS13000000,2016,M08,2016 Aug,7784
LNS13000000,2016,M09,2016 Sep,7953
LNS13000000,2016,M10,2016 Oct,7811
LNS13000000,2016,M11,2016 Nov,7553
LNS13000000,2016,M12,2016 Dec,7521
LNS13000000,2017,M01,2017 Jan,7468
LNS13000000,2017,M02,2017 Feb,7379
LNS13000000,2017,M03,2017 Mar,7073
LNS13000000,2017,M04,2017 Apr,7089
LNS13000000,2017,M05,2017 May,7000
LNS13000000,2017,M06,2017 Jun,6873
LNS13000000,2017,M07,2017 Jul,6892
LNS13000000,2017,M08,2017 Aug,7082
LNS13000000,2017,M09,2017 Sep,6854
LNS13000000,2017,M10,2017 Oct,6700
LNS13000000,2017,M11,2017 Nov,6774
LNS13000000,2017,M12,2017 Dec,6632
LNS13000000,2018,M01,2018 Jan,6505
LNS13000000,2018,M02,2018 Feb,6586
LNS13000000,2018,M03,2018 Mar,6457
LNS13000000,2018,M04,2018 Apr,6448
LNS13000000,2018,M05,2018 May,6188
LNS13000000,2018,M06,2018 Jun,6446
LNS13000000,2018,M07,2018 Jul,6173
LNS13000000,2018,M08,2018 Aug,6167
LNS13000000,2018,M09,2018 Sep,6065
LNS13000000,2018,M10,2018 Oct,6230
LNS13000000,2018,M11,2018 Nov,6132
LNS13000000,2018,M12,2018 Dec,6379
LNS13000000,2019,M01,2019 Jan,6458
LNS13000000,2019,M02,2019 Feb,6122
LNS13000000,2019,M03,2019 Mar,6166
LNS13000000,2019,M04,2019 Apr,5898
LNS13000000,2019,M05,2019 May,5935
LNS13000000,2019,M06,2019 Jun,5906
LNS13000000,2019,M07,2019 Jul,5984
LNS13000000,2019,M08,2019 Aug,5993
LNS13000000,2019,M09,2019 Sep,5766
LNS13000000,2019,M10,2019 Oct,5980
LNS13000000,2019,M11,2019 Nov,5930
LNS13000000,2019,M12,2019 Dec,5861
LNS13000000,2020,M01,2020 Jan,5826
LNS13000000,2020,M02,2020 Feb,5717
LNS13000000,2020,M03,2020 Mar,7165
LNS13000000,2020,M04,2020 Apr,23038
LNS13000000,2020,M05,2020 May,20940
LNS13000000,2020,M06,2020 Jun,17616
LNS13000000,2020,M07,2020 Jul,16288
LNS13000000,2020,M08,2020 Aug,13532
LNS13000000,2020,M09,2020 Sep,12584
LNS13000000,2020,M10,2020 Oct,11115
LNS13000000,2020,M11,2020 Nov,10777
LNS13000000,2020,M12,2020 Dec,10789
LNS13000000,2021,M01,2021 Jan,10180
LNS13000000,2021,M02,2021 Feb,9992
LNS13000000,2021,M03,2021 Mar,9691
LNS13000000,2021,M04,2021 Apr,9719
LNS13000000,2021,M05,2021 May,9251
LNS13000000,2021,M06,2021 Jun,9502
LNS13000000,2021,M07,2021 Jul,8671
LNS13000000,2021,M08,2021 Aug,8339
LNS13000000,2021,M09,2021 Sep,7666
LNS13000000,2021,M10,2021 Oct,7375
LNS13000000,2021,M11,2021 Nov,6802
LNS13000000,2021,M12,2021 Dec,6319
LNS13000000,2022,M01,2022 Jan,6513
LNS14000000,2012,M01,2012 Jan,8.3
LNS14000000,2012,M02,2012 Feb,8.3
LNS14000000,2012,M03,2012 Mar,8.2
LNS14000000,2012,M04,2012 Apr,8.2
LNS14000000,2012,M05,2012 May,8.2
LNS14000000,2012,M06,2012 Jun,8.2
LNS14000000,2012,M07,2012 Jul,8.2
LNS14000000,2012,M08,2012 Aug,8.1
LNS14000000,2012,M09,2012 Sep,7.8
LNS14000000,2012,M10,2012 Oct,7.8
LNS14000000,2012,M11,2012 Nov,7.7
LNS14000000,2012,M12,2012 Dec,7.9
LNS14000000,2013,M01,2013 Jan,8.0
LNS14000000,2013,M02,2013 Feb,7.7
LNS14000000,2013,M03,2013 Mar,7.5
LNS14000000,2013,M04,2013 Apr,7.6
LNS14000000,2013,M05,2013 May,7.5
LNS14000000,2013,M06,2013 Jun,7.5
LNS14000000,2013,M07,2013 Jul,7.3
LNS14000000,2013,M08,2013 Aug,7.2
LNS14000000,2013,M09,2013 Sep,7.2
LNS14000000,2013,M10,2013 Oct,7.2
LNS14000000,2013,M11,2013 Nov,6.9
LNS14000000,2013,M12,2013 Dec,6.7
LNS14000000,2014,M01,2014 Jan,6.6
LNS14000000,2014,M02,2014 Feb,6.7
LNS14000000,2014,M03,2014 Mar,6.7
LNS14000000,2014,M04,2014 Apr,6.2
LNS14000000,2014,M05,2014 May,6.3
LNS14000000,2014,M06,2014 Jun,6.1
LNS14000000,2014,M07,2014 Jul,6.2
LNS14000000,2014,M08,2014 Aug,6.1
LNS14000000,2014,M09,2014 Sep,5.9
LNS14000000,2014,M10,2014 Oct,5.7
LNS14000000,2014,M11,2014 Nov,5.8
LNS14000000,2014,M12,2014 Dec,5.6
LNS14000000,2015,M01,2015 Jan,5.7
LNS14000000,2015,M02,2015 Feb,5.5
LNS14000000,2015,M03,2015 Mar,5.4
LNS14000000,2015,M04,2015 Apr,5.4
LNS14000000,2015,M05,2015 May,5.6
LNS14000000,2015,M06,2015 Jun,5.3
LNS14000000,2015,M07,2015 Jul,5.2
LNS14000000,2015,M08,2015 Aug,5.1
LNS14000000,2015,M09,2015 Sep,5.0
LNS14000000,2015,M10,2015 Oct,5.0
LNS14000000,2015,M11,2015 Nov,5.1
LNS14000000,2015,M12,2015 Dec,5.0
LNS14000000,2016,M01,2016 Jan,4.8
LNS14000000,2016,M02,2016 Feb,4.9
LNS14000000,2016,M03,2016 Mar,5.0
LNS14000000,2016,M04,2016 Apr,5.1
LNS14000000,2016,M05,2016 May,4.8
LNS14000000,2016,M06,2016 Jun,4.9
LNS14000000,2016,M07,2016 Jul,4.8
LNS14000000,2016,M08,2016 Aug,4.9
LNS14000000,2016,M09,2016 Sep,5.0
LNS14000000,2016,M10,2016 Oct,4.9
LNS14000000,2016,M11,2016 Nov,4.7
LNS14000000,2016,M12,2016 Dec,4.7
LNS14000000,2017,M01,2017 Jan,4.7
LNS14000000,2017,M02,2017 Feb,4.6
LNS14000000,2017,M03,2017 Mar,4.4
LNS14000000,2017,M04,2017 Apr,4.4
LNS14000000,2017,M05,2017 May,4.4
LNS14000000,2017,M06,2017 Jun,4.3
LNS14000000,2017,M07,2017 Jul,4.3
LNS14000000,2017,M08,2017 Aug,4.4
LNS14000000,2017,M09,2017 Sep,4.3
LNS14000000,2017,M10,2017 Oct,4.2
LNS14000000,2017,M11,2017 Nov,4.2
LNS14000000,2017,M12,2017 Dec,4.1
LNS14000000,2018,M01,2018 Jan,4.0
LNS14000000,2018,M02,2018 Feb,4.1
LNS14000000,2018,M03,2018 Mar,4.0
LNS14000000,2018,M04,2018 Apr,4.0
LNS14000000,2018,M05,2018 May,3.8
LNS14000000,2018,M06,2018 Jun,4.0
LNS14000000,2018,M07,2018 Jul,3.8
LNS14000000,2018,M08,2018 Aug,3.8
LNS14000000,2018,M09,2018 Sep,3.7
LNS14000000,2018,M10,2018 Oct,3.8
LNS14000000,2018,M11,2018 Nov,3.8
LNS14000000,2018,M12,2018 Dec,3.9
LNS14000000,2019,M01,2019 Jan,4.0
LNS14000000,2019,M02,2019 Feb,3.8
LNS14000000,2019,M03,2019 Mar,3.8
LNS14000000,2019,M04,2019 Apr,3.6
LNS14000000,2019,M05,2019 May,3.6
LNS14000000,2019,M06,2019 Jun,3.6
LNS14000000,2019,M07,2019 Jul,3.7
LNS14000000,2019,M08,2019 Aug,3.7
LNS14000000,2019,M09,2019 Sep,3.5
LNS14000000,2019,M10,2019 Oct,3.6
LNS14000000,2019,M11,2019 Nov,3.6
LNS14000000,2019,M12,2019 Dec,3.6
LNS14000000,2020,M01,2020 Jan,3.5
LNS14000000,2020,M02,2020 Feb,3.5
LNS14000000,2020,M03,2020 Mar,4.4
LNS14000000,2020,M04,2020 Apr,14.7
LNS14000000,2020,M05,2020 May,13.2
LNS14000000,2020,M06,2020 Jun,11.0
LNS14000000,2020,M07,2020 Jul,10.2
LNS14000000,2020,M08,2020 Aug,8.4
LNS14000000,2020,M09,2020 Sep,7.9
LNS14000000,2020,M10,2020 Oct,6.9
LNS14000000,2020,M11,2020 Nov,6.7
LNS14000000,2020,M12,2020 Dec,6.7
LNS14000000,2021,M01,2021 Jan,6.4
LNS14000000,2021,M02,2021 Feb,6.2
LNS14000000,2021,M03,2021 Mar,6.0
LNS14000000,2021,M04,2021 Apr,6.0
LNS14000000,2021,M05,2021 May,5.8
LNS14000000,2021,M06,2021 Jun,5.9
LNS14000000,2021,M07,2021 Jul,5.4
LNS14000000,2021,M08,2021 Aug,5.2
LNS14000000,2021,M09,2021 Sep,4.7
LNS14000000,2021,M10,2021 Oct,4.6
LNS14000000,2021,M11,2021 Nov,4.2
LNS14000000,2021,M12,2021 Dec,3.9
LNS14000000,2022,M01,2022 Jan,4.0
LNS14000003,2012,M01,2012 Jan,7.4
LNS14000003,2012,M02,2012 Feb,7.4
LNS14000003,2012,M03,2012 Mar,7.3
LNS14000003,2012,M04,2012 Apr,7.4
LNS14000003,2012,M05,2012 May,7.4
LNS14000003,2012,M06,2012 Jun,7.3
LNS14000003,2012,M07,2012 Jul,7.3
LNS14000003,2012,M08,2012 Aug,7.2
LNS14000003,2012,M09,2012 Sep,7.0
LNS14000003,2012,M10,2012 Oct,6.9
LNS14000003,2012,M11,2012 Nov,6.8
LNS14000003,2012,M12,2012 Dec,6.9
LNS14000003,2013,M01,2013 Jan,7.1
LNS14000003,2013,M02,2013 Feb,6.8
LNS14000003,2013,M03,2013 Mar,6.7
LNS14000003,2013,M04,2013 Apr,6.7
LNS14000003,2013,M05,2013 May,6.7
LNS14000003,2013,M06,2013 Jun,6.6
LNS14000003,2013,M07,2013 Jul,6.5
LNS14000003,2013,M08,2013 Aug,6.4
LNS14000003,2013,M09,2013 Sep,6.3
LNS14000003,2013,M10,2013 Oct,6.3
LNS14000003,2013,M11,2013 Nov,6.1
LNS14000003,2013,M12,2013 Dec,5.9
LNS14000003,2014,M01,2014 Jan,5.7
LNS14000003,2014,M02,2014 Feb,5.8
LNS14000003,2014,M03,2014 Mar,5.8
LNS14000003,2014,M04,2014 Apr,5.3
LNS14000003,2014,M05,2014 May,5.4
LNS14000003,2014,M06,2014 Jun,5.3
LNS14000003,2014,M07,2014 Jul,5.3
LNS14000003,2014,M08,2014 Aug,5.3
LNS14000003,2014,M09,2014 Sep,5.1
LNS14000003,2014,M10,2014 Oct,4.9
LNS14000003,2014,M11,2014 Nov,5.0
LNS14000003,2014,M12,2014 Dec,4.7
LNS14000003,2015,M01,2015 Jan,4.9
LNS14000003,2015,M02,2015 Feb,4.7
LNS14000003,2015,M03,2015 Mar,4.8
LNS14000003,2015,M04,2015 Apr,4.7
LNS14000003,2015,M05,2015 May,4.8
LNS14000003,2015,M06,2015 Jun,4.6
LNS14000003,2015,M07,2015 Jul,4.5
LNS14000003,2015,M08,2015 Aug,4.4
LNS14000003,2015,M09,2015 Sep,4.4
LNS14000003,2015,M10,2015 Oct,4.4
LNS14000003,2015,M11,2015 Nov,4.4
LNS14000003,2015,M12,2015 Dec,4.4
LNS14000003,2016,M01,2016 Jan,4.2
LNS14000003,2016,M02,2016 Feb,4.2
LNS14000003,2016,M03,2016 Mar,4.3
LNS14000003,2016,M04,2016 Apr,4.4
LNS14000003,2016,M05,2016 May,4.2
LNS14000003,2016,M06,2016 Jun,4.3
LNS14000003,2016,M07,2016 Jul,4.2
LNS14000003,2016,M08,2016 Aug,4.4
LNS14000003,2016,M09,2016 Sep,4.4
LNS14000003,2016,M10,2016 Oct,4.4
LNS14000003,2016,M11,2016 Nov,4.2
LNS14000003,2016,M12,2016 Dec,4.2
LNS14000003,2017,M01,2017 Jan,4.2
LNS14000003,2017,M02,2017 Feb,4.0
LNS14000003,2017,M03,2017 Mar,3.8
LNS14000003,2017,M04,2017 Apr,3.9
LNS14000003,2017,M05,2017 May,3.7
LNS14000003,2017,M06,2017 Jun,3.8
LNS14000003,2017,M07,2017 Jul,3.8
LNS14000003,2017,M08,2017 Aug,3.9
LNS14000003,2017,M09,2017 Sep,3.7
LNS14000003,2017,M10,2017 Oct,3.6
LNS14000003,2017,M11,2017 Nov,3.7
LNS14000003,2017,M12,2017 Dec,3.7
LNS14000003,2018,M01,2018 Jan,3.5
LNS14000003,2018,M02,2018 Feb,3.6
LNS14000003,2018,M03,2018 Mar,3.5
LNS14000003,2018,M04,2018 Apr,3.6
LNS14000003,2018,M05,2018 May,3.5
LNS14000003,2018,M06,2018 Jun,3.5
LNS14000003,2018,M07,2018 Jul,3.4
LNS14000003,2018,M08,2018 Aug,3.5
LNS14000003,2018,M09,2018 Sep,3.3
LNS14000003,2018,M10,2018 Oct,3.4
LNS14000003,2018,M11,2018 Nov,3.4
LNS14000003,2018,M12,2018 Dec,3.4
LNS14000003,2019,M01,2019 Jan,3.5
LNS14000003,2019,M02,2019 Feb,3.2
LNS14000003,2019,M03,2019 Mar,3.3
LNS14000003,2019,M04,2019 Apr,3.2
LNS14000003,2019,M05,2019 May,3.3
LNS14000003,2019,M06,2019 Jun,3.3
LNS14000003,2019,M07,2019 Jul,3.3
LNS14000003,2019,M08,2019 Aug,3.5
LNS14000003,2019,M09,2019 Sep,3.2
LNS14000003,2019,M10,2019 Oct,3.3
LNS14000003,2019,M11,2019 Nov,3.2
LNS14000003,2019,M12,2019 Dec,3.2
LNS14000003,2020,M01,2020 Jan,3.1
LNS14000003,2020,M02,2020 Feb,3.0
