Series ID,Year,Period,Label,Value
CUSR0000SA0,2021,M03,2021 Mar,265.028
CUSR0000SA0,2021,M04,2021 Apr,266.727
CUSR0000SA0,2021,M05,2021 May,268.599
CUSR0000SA0,2021,M06,2021 Jun,270.955
CUSR0000SA0,2021,M07,2021 Jul,272.184
CUSR0000SA0,2021,M08,2021 Aug,273.092
CUSR0000SA0,2021,M09,2021 Sep,274.214
CUSR0000SA0,2021,M10,2021 Oct,276.590
CUSR0000SA0,2021,M11,2021 Nov,278.524
CUSR0000SA0,2021,M12,2021 Dec,280.126
CUSR0000SA0,2022,M01,2022 Jan,281.933
